C14,C1,V317,V308,card6,V306,V126,C11,C6,V282,TransactionAmt,V53,P_emaildomain,card5,C13,V35,V280,V279,card2,V258,M6,V90,V82,TransactionDT,C2,V87,V294,C12,V313,id_06,isFraud,TransactionID
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,59.0,0.0,16,117.0,1.0,0.0,0.0,0.0,161.0,1.0,0,0.0,1.0,8027317,1.0,1.0,0.0,0.0,0.0,0.0,0,3312531
2.0,2.0,0.0,35.95000076293945,2,0.0,0.0,1.0,1.0,0.0,35.95,0.0,16,226.0,29.0,0.0,1.0,0.0,321.0,1.0,0,1.0,1.0,12430143,1.0,1.0,0.0,0.0,0.0,0.0,0,3465965
1.0,2.0,0.0,0.0,1,0.0,200.0,1.0,1.0,1.0,100.0,0.579823981542689,16,226.0,1.0,0.0,0.0,0.0,181.0,2.0,0,0.0,1.0,1794715,1.0,2.0,0.0,0.0,0.0,0.0,0,3070990
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,47.95,1.0,53,166.0,1.0,1.0,0.0,0.0,242.0,1.0,0,1.0,1.0,12149494,1.0,1.0,0.0,0.0,0.0,0.0,0,3457430
5.0,5.0,0.0,0.0,2,0.0,0.0,2.0,1.0,1.0,29.5,1.0,19,117.0,8.0,0.0,0.0,0.0,310.0,1.0,1,0.0,0.0,4384525,5.0,1.0,0.0,0.0,0.0,0.0,0,3181572
1.0,1.0,0.0,0.0,2,0.0,0.0,2.0,2.0,0.0,35.95,1.0,16,226.0,10.0,1.0,0.0,0.0,555.0,1.0,1,1.0,1.0,15607413,2.0,1.0,0.0,0.0,0.0,0.0,0,3570493
1.0,1.0,0.0,0.0,1,0.0,0.0,2.0,2.0,0.0,209.95,0.0,9,102.0,13.0,0.0,0.0,0.0,554.0,1.0,0,1.0,1.0,8008948,1.0,1.0,0.0,0.0,0.0,0.0,0,3309249
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,16.434,0.0,16,224.0,1.0,0.0,0.0,0.0,375.0,1.0,0,0.0,1.0,7792580,1.0,1.0,0.0,1.0,0.0,0.0,0,3300373
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,18.444,0.0,16,226.0,1.0,0.0,0.0,0.0,103.0,1.0,0,0.0,1.0,13384331,1.0,1.0,0.0,1.0,0.0,-11.0,0,3498498
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,49.0,1.0,2,226.0,7.0,1.0,0.0,0.0,321.0,1.0,1,0.0,1.0,15808057,1.0,1.0,0.0,0.0,0.0,0.0,0,3577385
1.0,2.0,0.0,117.0,2,117.0,0.0,1.0,1.0,2.0,117.0,1.0,16,226.0,2.0,0.0,1.0,1.0,487.0,1.0,0,0.0,1.0,10454728,1.0,1.0,0.0,0.0,117.0,0.0,0,3401558
3.0,3.0,48.69210052490234,89.39189910888672,2,89.39189910888672,16.23069953918457,4.0,2.0,5.0,16.231,0.0,19,138.0,9.0,0.0,4.0,4.0,545.0,1.0,0,0.0,1.0,13711334,11.0,1.0,3.0,4.0,40.699798583984375,0.0,0,3508718
1.0,1.0,0.0,397.0,2,0.0,0.0,1.0,1.0,0.0,213.0,1.0,2,226.0,8.0,1.0,2.0,0.0,111.0,1.0,1,0.0,1.0,6410134,1.0,1.0,0.0,0.0,0.0,0.0,0,3252390
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,25.0,0.579823981542689,16,226.0,1.0,0.5436524207538244,0.0,0.0,250.0,1.0,0,0.40372267034599874,0.8435310974315432,8963561,1.0,1.0,0.0,0.0,0.0,-24.0,0,3348183
1.0,2.0,0.0,70.93309783935547,2,0.0,0.0,2.0,2.0,0.0,37.757,0.0,19,138.0,3.0,0.0,1.0,0.0,440.0,2.0,0,0.0,1.0,5546752,4.0,1.0,0.0,2.0,0.0,-9.0,0,3221724
0.0,1.0,0.0,2349.919921875,1,2349.919921875,2349.919921875,1.0,1.0,2.0,2349.92,1.0,16,226.0,0.0,1.0,1.0,1.0,343.0,1.0,1,1.0,1.0,3021042,1.0,1.0,0.0,0.0,0.0,0.0,0,3134149
1.0,1.0,0.0,92.0,2,0.0,0.0,1.0,1.0,0.0,59.0,0.0,16,117.0,16.0,0.5436524207538244,1.0,0.0,393.0,1.0,0,0.0,1.0,6474929,4.0,1.0,0.0,0.0,0.0,0.0,0,3254550
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,226.0,1.0,23,224.0,2.0,0.5436524207538244,0.0,0.0,301.0,1.0,0,0.40372267034599874,0.8435310974315432,11139005,2.0,1.0,0.0,0.0,0.0,0.0,0,3426724
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,95.612,0.0,23,138.0,1.0,0.0,0.0,0.0,296.0,1.0,0,0.0,1.0,2609461,1.0,1.0,0.0,1.0,0.0,0.0,0,3118819
1.0,1.0,0.0,280.0,1,100.0,100.0,2.0,0.0,0.0,25.0,0.579823981542689,16,150.0,14.0,0.5436524207538244,3.0,1.0,399.0,1.0,0,0.40372267034599874,0.8435310974315432,3429432,3.0,1.0,0.0,0.0,0.0,0.0,0,3148772
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,100.0,0.0,53,226.0,1.0,0.0,0.0,0.0,583.0,1.0,0,0.0,1.0,3482493,1.0,1.0,0.0,0.0,0.0,0.0,0,3151206
0.0,2.0,0.0,0.0,1,0.0,300.0,1.0,1.0,1.0,100.0,0.579823981542689,16,219.0,0.0,0.5436524207538244,0.0,0.0,514.0,2.0,0,0.40372267034599874,0.8435310974315432,2157169,1.0,1.0,0.0,0.0,0.0,-25.0,0,3097214
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,2.0,0.0,57.95,0.0,53,226.0,23.0,1.0,0.0,0.0,553.0,1.0,0,1.0,1.0,11584774,2.0,1.0,0.0,0.0,0.0,0.0,0,3440659
3.0,3.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,46.5,1.0,19,202.0,6.0,0.0,0.0,0.0,194.0,1.0,0,0.0,1.0,3769061,3.0,1.0,0.0,0.0,0.0,0.0,0,3160326
2.0,3.0,0.0,0.0,1,0.0,0.0,3.0,2.0,1.0,456.61,1.0,53,219.0,2.0,0.0,0.0,0.0,111.0,1.0,1,1.0,1.0,13378302,2.0,1.0,0.0,0.0,0.0,0.0,0,3498082
3.0,3.0,0.0,15.949999809265137,2,0.0,0.0,3.0,3.0,0.0,42.95,0.0,53,166.0,36.0,0.0,1.0,0.0,268.0,1.0,0,1.0,1.0,8108643,6.0,1.0,0.0,0.0,0.0,0.0,0,3316511
7.0,9.0,0.0,0.0,2,0.0,0.0,8.0,3.0,0.0,77.95,1.0,16,166.0,59.0,0.5436524207538244,0.0,0.0,360.0,1.0,0,1.0,0.0,12148374,13.0,1.0,0.0,0.0,0.0,0.0,0,3457389
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,634.95,0.0,53,226.0,1.0,0.0,0.0,0.0,583.0,1.0,0,1.0,1.0,4216218,1.0,1.0,0.0,0.0,0.0,0.0,0,3175597
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,1.0,97.0,1.0,16,166.0,1.0,0.5436524207538244,0.0,0.0,343.0,1.0,1,0.0,0.0,831288,1.0,1.0,0.0,0.0,0.0,0.0,0,3019946
1.0,1.0,0.0,150.0,1,150.0,150.0,1.0,1.0,2.0,100.0,0.579823981542689,53,102.0,1.0,0.5436524207538244,1.0,1.0,170.0,1.0,0,0.40372267034599874,0.8435310974315432,12004244,1.0,1.0,0.0,0.0,0.0,0.0,0,3453331
1.0,1.0,52.87279891967773,95.35549926757812,2,68.91909790039061,0.0,2.0,1.0,1.0,52.873,0.0,19,138.0,2.0,0.0,3.0,2.0,130.0,1.0,0,0.0,1.0,12181557,4.0,1.0,1.0,2.0,26.43639945983887,0.0,0,3458958
4.0,6.0,41.5,62.9900016784668,1,0.0,0.0,3.0,5.0,0.0,10.0,1.0,16,226.0,25.0,0.5436524207538244,6.0,0.0,583.0,1.0,0,0.0,1.0,13883722,1.0,2.0,4.0,1.0,0.0,0.0,0,3514571
2.0,3.0,0.0,25.0,2,25.0,25.0,1.0,2.0,2.0,20.0,0.0,16,166.0,3.0,1.0,1.0,1.0,476.0,1.0,0,1.0,1.0,5272729,2.0,1.0,0.0,0.0,0.0,0.0,0,3210900
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,150.0,0.579823981542689,16,117.0,2.0,0.5436524207538244,0.0,0.0,492.0,1.0,0,0.40372267034599874,0.8435310974315432,1641691,1.0,1.0,0.0,0.0,0.0,0.0,0,3061818
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,117.0,1.0,53,226.0,1.0,1.0,0.0,0.0,583.0,1.0,0,0.0,1.0,14934697,1.0,1.0,0.0,0.0,0.0,0.0,0,3550662
0.0,1.0,0.0,213.0,2,213.0,0.0,1.0,1.0,2.0,213.0,1.0,16,195.0,0.0,1.0,1.0,1.0,215.0,1.0,0,0.0,1.0,15089304,2.0,1.0,0.0,0.0,0.0,0.0,0,3555575
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,130.95,1.0,16,226.0,1.0,1.0,0.0,0.0,418.0,1.0,1,1.0,1.0,9511093,1.0,1.0,0.0,0.0,0.0,0.0,0,3367513
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,300.0,0.579823981542689,16,226.0,1.0,0.5436524207538244,0.0,0.0,583.0,1.0,0,0.40372267034599874,0.8435310974315432,15797279,1.0,1.0,0.0,0.0,0.0,0.0,0,3576874
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,24.5,1.0,53,226.0,1.0,1.0,0.0,0.0,490.0,1.0,1,0.0,1.0,3892012,1.0,1.0,0.0,0.0,0.0,0.0,0,3165656
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,50.0,0.579823981542689,16,226.0,1.0,0.5436524207538244,0.0,0.0,555.0,1.0,0,0.40372267034599874,0.8435310974315432,1022915,1.0,1.0,0.0,0.0,0.0,0.0,0,3029052
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,1.0,117.0,1.0,16,226.0,1.0,0.5436524207538244,0.0,0.0,321.0,1.0,1,0.0,0.0,1466807,1.0,1.0,0.0,0.0,0.0,0.0,0,3052268
4.0,6.0,0.0,0.0,2,0.0,0.0,4.0,3.0,1.0,3190.0,0.0,16,117.0,19.0,0.0,0.0,0.0,567.0,1.0,0,0.0,1.0,1974225,4.0,1.0,0.0,0.0,0.0,0.0,0,3083987
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,50.0,0.579823981542689,16,219.0,1.0,0.5436524207538244,0.0,0.0,514.0,2.0,0,0.40372267034599874,0.8435310974315432,1775306,1.0,1.0,0.0,0.0,0.0,-100.0,0,3069121
2.0,2.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,63.97,0.0,16,117.0,4.0,0.5436524207538244,0.0,0.0,384.0,1.0,0,1.0,0.0,15370940,1.0,1.0,0.0,0.0,0.0,0.0,0,3564843
1.0,1.0,0.0,100.0,1,100.0,100.0,1.0,1.0,2.0,100.0,0.579823981542689,9,226.0,2.0,0.5436524207538244,1.0,1.0,155.0,1.0,0,0.40372267034599874,0.8435310974315432,1295519,1.0,1.0,0.0,0.0,100.0,0.0,0,3043025
2.0,2.0,117.0,234.0,2,234.0,117.0,3.0,2.0,3.0,117.0,2.0,1,226.0,2.0,1.0,2.0,2.0,414.0,1.0,1,0.0,1.0,6413770,3.0,1.0,1.0,0.0,117.0,0.0,0,3252455
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,54.5,1.0,16,117.0,1.0,1.0,0.0,0.0,555.0,1.0,0,0.0,1.0,6142873,1.0,1.0,0.0,0.0,0.0,0.0,0,3243801
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,0.0,1.0,335.0,1.0,16,166.0,1.0,0.5436524207538244,0.0,0.0,111.0,1.0,0,0.0,0.0,1715142,1.0,1.0,0.0,0.0,0.0,0.0,0,3066008
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,28.217,0.0,19,224.0,1.0,0.0,0.0,0.0,375.0,1.0,0,0.0,1.0,1544591,1.0,1.0,0.0,1.0,0.0,0.0,0,3055325
2.0,2.0,0.0,780.0,2,226.0,226.0,1.0,1.0,0.0,335.0,1.0,53,226.0,40.0,0.0,2.0,1.0,251.0,1.0,0,0.0,1.0,3090281,1.0,1.0,0.0,0.0,0.0,0.0,0,3136754
2.0,2.0,890.0,254.0,1,39.0,78.0,2.0,3.0,1.0,39.0,0.0,43,224.0,9.0,0.0,6.0,1.0,514.0,1.0,0,0.0,1.0,6974240,3.0,1.0,20.0,1.0,59.0,0.0,0,3271222
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,105.372,0.0,16,147.0,1.0,0.0,0.0,0.0,545.0,1.0,0,0.0,1.0,434673,1.0,1.0,0.0,1.0,0.0,-14.0,0,3003349
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,100.0,0.579823981542689,16,226.0,2.0,0.5436524207538244,0.0,0.0,555.0,1.0,0,0.40372267034599874,0.8435310974315432,13442248,1.0,1.0,0.0,0.0,0.0,-5.0,0,3500120
3.0,7.0,0.0,0.0,2,0.0,0.0,3.0,7.0,0.0,82.95,0.0,16,117.0,4.0,0.0,0.0,0.0,480.0,1.0,1,1.0,1.0,4922444,6.0,2.0,0.0,0.0,0.0,0.0,0,3199319
1.0,1.0,0.0,229.5,2,78.0,78.0,1.0,0.0,1.0,29.0,0.0,16,202.0,5.0,0.5436524207538244,6.0,2.0,194.0,1.0,0,0.0,0.0,6122062,1.0,1.0,0.0,0.0,59.0,0.0,0,3242702
3.0,3.0,0.0,0.0,2,0.0,0.0,1.0,4.0,0.0,107.95,0.0,2,224.0,18.0,1.0,0.0,0.0,225.0,1.0,0,1.0,1.0,9656264,5.0,1.0,0.0,0.0,0.0,0.0,0,3372050
8.0,8.0,0.0,0.0,2,0.0,0.0,3.0,3.0,1.0,30.95,1.0,53,224.0,17.0,1.0,0.0,0.0,310.0,1.0,0,1.0,0.0,15290779,6.0,1.0,0.0,0.0,30.95000076293945,0.0,0,3562702
2.0,2.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,47.95,1.0,16,226.0,10.0,1.0,0.0,0.0,555.0,1.0,1,1.0,1.0,7784348,1.0,1.0,0.0,0.0,0.0,0.0,0,3300060
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,50.0,0.579823981542689,16,226.0,1.0,0.5436524207538244,0.0,0.0,583.0,1.0,0,0.40372267034599874,0.8435310974315432,11595534,1.0,1.0,0.0,0.0,0.0,0.0,0,3440920
2.0,2.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,61.387,0.0,19,138.0,3.0,0.0,0.0,0.0,545.0,1.0,0,0.0,1.0,5839815,3.0,2.0,0.0,1.0,43.72499847412109,-22.0,0,3232015
1.0,1.0,356.5,487.0,2,487.0,261.0,1.0,2.0,4.0,130.5,1.0,16,166.0,1.0,1.0,3.0,3.0,360.0,1.0,0,0.0,2.0,8033249,2.0,1.0,2.0,0.0,130.5,0.0,0,3312983
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,100.0,0.579823981542689,53,224.0,1.0,0.5436524207538244,0.0,0.0,532.0,1.0,0,0.40372267034599874,0.8435310974315432,15250132,1.0,1.0,0.0,0.0,0.0,0.0,0,3560553
2.0,2.0,0.0,559.0,2,0.0,0.0,3.0,2.0,2.0,64.0,1.0,16,226.0,16.0,1.0,1.0,0.0,555.0,1.0,0,0.0,0.0,6461244,2.0,1.0,0.0,0.0,97.0,0.0,0,3253680
633.0,1174.0,0.0,0.0,1,0.0,0.0,927.0,873.0,1.0,100.0,0.579823981542689,16,137.0,685.0,0.5436524207538244,0.0,0.0,399.0,1.0,0,0.40372267034599874,0.8435310974315432,1962541,1284.0,1.0,0.0,0.0,0.0,-5.0,0,3082252
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,21.804,0.0,1,224.0,1.0,0.0,0.0,0.0,375.0,1.0,0,0.0,1.0,1988196,1.0,1.0,0.0,1.0,0.0,-100.0,0,3085725
0.0,1.0,0.0,0.0,2,0.0,0.0,2.0,1.0,1.0,44.227,0.0,1,138.0,1.0,0.0,0.0,0.0,296.0,1.0,0,0.0,1.0,6110657,2.0,1.0,0.0,2.0,0.0,0.0,0,3242105
2.0,2.0,77.0,154.0,2,0.0,0.0,2.0,1.0,1.0,49.0,0.0,16,226.0,5.0,0.0,2.0,0.0,504.0,1.0,1,0.0,1.0,1785982,2.0,1.0,1.0,0.0,29.0,0.0,0,3069937
1.0,1.0,0.0,72.0,1,72.0,0.0,1.0,2.0,2.0,72.0,1.0,53,226.0,2.0,1.0,1.0,1.0,174.0,1.0,1,0.0,2.0,10024867,1.0,1.0,0.0,0.0,72.0,0.0,0,3385107
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,30.549,0.0,19,224.0,1.0,0.0,0.0,0.0,408.0,1.0,0,0.0,1.0,3781223,1.0,1.0,0.0,1.0,0.0,0.0,0,3161186
124.0,150.0,107.9499969482422,285.8500061035156,2,107.9499969482422,0.0,104.0,107.0,0.0,97.95,0.0,16,224.0,721.0,0.0,3.0,1.0,556.0,1.0,0,1.0,1.0,2934366,137.0,1.0,1.0,0.0,0.0,0.0,0,3129886
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,35.95,0.0,53,226.0,1.0,0.0,0.0,0.0,111.0,1.0,0,1.0,1.0,5280059,1.0,1.0,0.0,0.0,0.0,0.0,0,3211313
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,250.0,0.579823981542689,53,226.0,1.0,0.5436524207538244,0.0,0.0,170.0,1.0,0,0.40372267034599874,0.8435310974315432,12941514,1.0,1.0,0.0,0.0,0.0,0.0,0,3482088
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,117.0,0.0,16,226.0,1.0,0.0,0.0,0.0,490.0,1.0,1,0.0,1.0,9079324,1.0,1.0,0.0,0.0,0.0,0.0,1,3352974
3.0,3.0,0.0,0.0,2,0.0,0.0,3.0,4.0,0.0,100.0,1.0,16,226.0,19.0,1.0,0.0,0.0,490.0,1.0,1,1.0,1.0,7528098,4.0,1.0,0.0,0.0,0.0,0.0,0,3291339
2.0,2.0,0.0,0.0,2,0.0,0.0,2.0,2.0,1.0,67.95,1.0,53,226.0,3.0,1.0,0.0,0.0,321.0,1.0,1,1.0,1.0,7759696,2.0,1.0,0.0,0.0,0.0,0.0,0,3298609
7.0,7.0,0.0,103.97000122070312,2,103.97000122070312,0.0,2.0,8.0,0.0,107.95,0.0,16,226.0,33.0,0.0,1.0,1.0,332.0,1.0,1,2.0,2.0,4764944,2.0,2.0,0.0,0.0,0.0,0.0,0,3194459
2.0,2.0,0.0,0.0,2,0.0,0.0,2.0,1.0,0.0,31.95,0.0,16,226.0,14.0,0.0,0.0,0.0,490.0,1.0,1,1.0,1.0,3192253,1.0,1.0,0.0,0.0,0.0,0.0,0,3141441
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,97.0,1.0,53,126.0,1.0,1.0,0.0,0.0,360.0,1.0,1,0.0,1.0,9863500,1.0,1.0,0.0,0.0,0.0,0.0,0,3380309
1.0,1.0,0.0,0.0,2,0.0,0.0,2.0,1.0,1.0,67.95,1.0,16,226.0,2.0,1.0,0.0,0.0,321.0,1.0,0,1.0,1.0,15793698,1.0,1.0,0.0,0.0,107.9499969482422,0.0,0,3576688
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,20.534,0.0,19,138.0,1.0,0.5436524207538244,0.0,0.0,204.0,1.0,0,0.40372267034599874,0.8435310974315432,12190612,1.0,1.0,0.0,1.0,0.0,0.0,0,3459348
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,1991.54,0.0,16,226.0,1.0,0.0,0.0,0.0,490.0,1.0,1,1.0,1.0,5953500,1.0,1.0,0.0,0.0,0.0,0.0,0,3236875
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,59.0,1.0,16,224.0,3.0,1.0,0.0,0.0,532.0,1.0,1,0.0,1.0,2503761,1.0,1.0,0.0,0.0,0.0,0.0,0,3113552
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,87.0,1.0,1,126.0,1.0,1.0,0.0,0.0,360.0,1.0,0,0.0,1.0,12761180,1.0,1.0,0.0,0.0,0.0,0.0,1,3476230
1.0,1.0,0.0,67.94999694824219,1,0.0,0.0,1.0,1.0,1.0,67.95,0.0,53,226.0,3.0,0.0,1.0,0.0,494.0,1.0,0,1.0,1.0,2044165,1.0,1.0,0.0,0.0,201.9499969482422,0.0,0,3088038
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,72.99,0.0,16,202.0,1.0,0.0,0.0,0.0,194.0,1.0,0,0.0,1.0,1874292,1.0,1.0,0.0,0.0,0.0,0.0,0,3075830
3.0,3.0,0.0,31.95000076293945,2,0.0,0.0,2.0,3.0,0.0,21.95,1.0,53,226.0,11.0,1.0,1.0,0.0,321.0,1.0,1,1.0,1.0,9381952,4.0,1.0,0.0,0.0,0.0,0.0,0,3362300
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,82.95,1.0,53,226.0,1.0,1.0,0.0,0.0,583.0,1.0,1,1.0,1.0,2867903,1.0,1.0,0.0,0.0,0.0,0.0,0,3127384
2.0,2.0,0.0,281.1199951171875,2,0.0,0.0,1.0,2.0,1.0,77.0,1.0,53,226.0,8.0,1.0,5.0,0.0,321.0,1.0,0,0.0,1.0,9228463,1.0,1.0,0.0,0.0,55.9900016784668,0.0,1,3357804
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,2.0,0.0,67.95,0.0,19,224.0,16.0,1.0,0.0,0.0,225.0,1.0,1,1.0,1.0,9396266,1.0,1.0,0.0,0.0,0.0,0.0,0,3362860
8.0,12.0,0.0,182.9199981689453,2,124.97000122070312,124.97000122070312,8.0,8.0,0.0,57.95,1.0,53,226.0,72.0,1.0,2.0,1.0,417.0,1.0,1,3.0,1.0,569099,9.0,1.0,0.0,0.0,0.0,0.0,0,3008450
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,59.0,1.0,16,166.0,1.0,1.0,0.0,0.0,360.0,1.0,0,0.0,1.0,2510649,1.0,1.0,0.0,0.0,0.0,0.0,0,3113941
4.0,4.0,0.0,0.0,2,0.0,0.0,3.0,4.0,0.0,209.95,0.0,16,195.0,13.0,0.5436524207538244,0.0,0.0,111.0,1.0,1,1.0,1.0,441517,3.0,1.0,0.0,0.0,0.0,0.0,0,3003807
2.0,2.0,0.0,0.0,1,0.0,0.0,2.0,1.0,0.0,90.482,0.0,53,102.0,4.0,0.0,0.0,0.0,545.0,1.0,0,0.0,1.0,2330690,4.0,1.0,0.0,2.0,0.0,0.0,0,3106609
0.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,200.0,0.579823981542689,16,132.0,0.0,0.5436524207538244,0.0,0.0,399.0,1.0,0,0.40372267034599874,0.8435310974315432,9228421,1.0,1.0,0.0,0.0,0.0,0.0,0,3357801
3.0,3.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,59.0,0.0,16,102.0,3.0,1.0,0.0,0.0,327.0,1.0,1,0.0,1.0,15004374,1.0,1.0,0.0,0.0,0.0,0.0,0,3552738
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,50.0,0.579823981542689,53,166.0,1.0,0.5436524207538244,0.0,0.0,111.0,1.0,0,0.40372267034599874,0.8435310974315432,12371779,1.0,1.0,0.0,0.0,0.0,0.0,0,3464821
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,57.95,0.0,2,226.0,1.0,0.0,0.0,0.0,583.0,1.0,1,1.0,1.0,2313731,1.0,1.0,0.0,0.0,0.0,0.0,0,3105367
4.0,4.0,0.0,107.9499969482422,2,0.0,0.0,1.0,0.0,0.0,107.95,1.0,16,166.0,37.0,0.5436524207538244,1.0,0.0,360.0,1.0,0,1.0,0.0,7390330,1.0,2.0,0.0,0.0,0.0,0.0,0,3285651
1.0,2.0,0.0,171.0,2,171.0,171.0,2.0,2.0,0.0,160.5,1.0,10,226.0,2.0,1.0,1.0,1.0,111.0,1.0,1,0.0,1.0,9035690,1.0,1.0,0.0,0.0,0.0,0.0,0,3350543
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,19.697,0.0,16,226.0,1.0,0.5436524207538244,0.0,0.0,103.0,1.0,0,0.40372267034599874,0.8435310974315432,186501,1.0,1.0,0.0,1.0,0.0,-6.0,0,2992953
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,311.95,1.0,19,224.0,2.0,1.0,0.0,0.0,111.0,1.0,0,1.0,1.0,12746438,1.0,1.0,0.0,0.0,108.9499969482422,0.0,0,3475626
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,261.95,0.0,23,226.0,12.0,0.0,0.0,0.0,111.0,1.0,0,1.0,1.0,6987369,1.0,1.0,0.0,0.0,0.0,0.0,0,3271885
83.0,107.0,0.0,0.0,2,0.0,0.0,73.0,84.0,0.0,57.95,1.0,16,226.0,605.0,2.0,0.0,0.0,555.0,1.0,1,1.0,1.0,13659099,113.0,1.0,0.0,0.0,0.0,0.0,0,3507557
2.0,2.0,0.0,0.0,2,0.0,0.0,2.0,2.0,0.0,107.95,0.0,16,226.0,17.0,0.5436524207538244,0.0,0.0,250.0,1.0,1,1.0,1.0,1665133,2.0,1.0,0.0,0.0,0.0,0.0,0,3063394
1.0,1.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,25.0,0.579823981542689,16,226.0,1.0,0.5436524207538244,0.0,0.0,514.0,1.0,0,0.40372267034599874,0.8435310974315432,9996028,1.0,1.0,0.0,0.0,0.0,0.0,0,3383667
3.0,3.0,0.0,0.0,2,0.0,0.0,1.0,1.0,0.0,67.95,1.0,16,226.0,8.0,0.0,0.0,0.0,418.0,1.0,0,1.0,1.0,955343,3.0,1.0,0.0,0.0,0.0,0.0,0,3026264
9.0,9.0,0.0,0.0,2,0.0,0.0,11.0,8.0,0.0,57.95,1.0,16,226.0,34.0,1.0,0.0,0.0,100.0,1.0,1,1.0,1.0,9242464,11.0,1.0,0.0,0.0,0.0,0.0,0,3358704
1.0,1.0,0.0,0.0,2,0.0,0.0,1.0,1.0,1.0,59.0,1.0,16,226.0,1.0,1.0,0.0,0.0,100.0,1.0,0,0.0,1.0,692155,1.0,1.0,0.0,0.0,0.0,0.0,0,3014652
118.0,143.0,0.0,0.0,2,0.0,0.0,114.0,104.0,0.0,57.95,1.0,16,117.0,421.0,1.0,0.0,0.0,194.0,1.0,0,1.0,1.0,9724385,144.0,1.0,0.0,0.0,0.0,0.0,0,3374323
1.0,1.0,0.0,16.950000762939453,2,0.0,0.0,2.0,0.0,2.0,31.95,1.0,16,226.0,8.0,0.5436524207538244,1.0,0.0,111.0,1.0,0,1.0,0.0,10966900,3.0,1.0,0.0,0.0,73.9000015258789,0.0,0,3420853
