,TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
124873,3485125,-5.0,131908.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-360.0,New,NotFound,166.0,,312.0,214.0,,,,,,,,New,NotFound,iOS 11.2.5,mobile safari generic,32.0,1334x750,match_status:1,T,F,T,F,mobile,iOS Device
124878,3485143,-5.0,171452.0,,,3.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,427.0,563.0,,,,,,,,New,NotFound,,chrome generic for android,,,,F,F,T,F,mobile,SM-G610M Build/MMB29K
124882,3485153,-5.0,147399.0,,,6.0,-21.0,,,,,100.0,NotFound,64.0,-480.0,New,NotFound,166.0,13.0,197.0,368.0,,,,,,,,New,NotFound,iOS 10.3.1,mobile safari generic,32.0,1136x640,match_status:1,T,F,F,F,mobile,iOS Device
124948,3485525,-5.0,153487.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,Found,64.0,-420.0,Found,Found,166.0,13.0,621.0,225.0,,,,,,,,Found,Found,Mac OS X 10_13_4,chrome 65.0,24.0,3200x1800,match_status:2,T,F,T,F,desktop,MacOS
124967,3485648,-5.0,245901.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,607.0,507.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,LenovoA3300-GV Build/JDQ39
125055,3486097,-5.0,92828.0,,,0.0,-3.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,410.0,161.0,,,,,,,,New,NotFound,Windows 7,chrome generic,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
125060,3486125,-5.0,146429.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,,248.0,611.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1280x768,match_status:2,T,F,T,F,desktop,Windows
125087,3486253,0.0,103447.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,15.0,390.0,107.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 63.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
125111,3486375,-5.0,132642.0,,,1.0,-10.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,15.0,410.0,161.0,,,,,,,,New,NotFound,Mac OS X 10_13_3,safari generic,24.0,2880x1800,match_status:2,T,F,F,F,desktop,MacOS
125120,3486431,-5.0,302443.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-480.0,Found,Found,166.0,18.0,312.0,222.0,,,,,,,,Found,Found,Windows 8.1,chrome 65.0,24.0,1920x1200,match_status:2,T,F,T,F,desktop,Windows
125123,3486446,-5.0,53738.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,533.0,256.0,,,,,,,,Found,Found,Windows 8.1,chrome 65.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
125157,3486660,-5.0,72581.0,,,5.0,-7.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,410.0,484.0,,,,,,,,New,NotFound,Windows 7,chrome generic,24.0,1600x900,match_status:2,T,F,T,F,desktop,Windows
125193,3486846,-5.0,250933.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,563.0,,,,,,,,New,NotFound,,chrome 65.0,,,,F,F,T,F,desktop,Windows
125241,3487039,-5.0,105900.0,0.0,0.0,2.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,410.0,272.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1280x1024,match_status:2,T,F,T,F,desktop,Windows
125275,3487221,-5.0,101040.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-420.0,New,NotFound,166.0,,633.0,266.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari generic,32.0,1136x640,match_status:2,T,F,T,F,mobile,iOS Device
125307,3487431,-5.0,1162.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,533.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
125358,3487723,-5.0,422201.0,,,,,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,266.0,315.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,SM-G530H Build/KTU84P
125375,3487850,-5.0,159584.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,Windows
125401,3487965,-5.0,348380.0,0.0,0.0,31.0,-15.0,,,0.0,0.0,100.0,Found,52.0,-420.0,Found,Found,166.0,12.0,410.0,472.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
125498,3488663,-25.0,273233.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,266.0,595.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
125505,3488702,-50.0,197204.0,,,0.0,-7.0,,,,,100.0,NotFound,62.0,,Unknown,,225.0,,254.0,507.0,,,,,,,,New,NotFound,,opera generic,,,,F,F,F,F,desktop,Windows
125509,3488711,-50.0,136509.0,,,0.0,-7.0,,,,,100.0,NotFound,62.0,,Unknown,,225.0,,254.0,507.0,,,,,,,,New,NotFound,,opera generic,,,,F,F,F,F,desktop,Windows
125534,3488850,-5.0,309172.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,13.0,410.0,222.0,,,,,,,,New,NotFound,Windows 7,chrome 65.0,24.0,1920x1200,match_status:2,T,F,T,F,desktop,Windows
125564,3488944,-10.0,522748.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,427.0,411.0,,,,,,,,New,NotFound,,chrome generic for android,,,,F,F,T,F,mobile,BLADE A602 Build/MRA58K
125572,3489011,-45.0,313261.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,266.0,638.0,,,,,,,,New,NotFound,,chrome generic for android,,,,F,F,T,F,mobile,MYA-L13 Build/HUAWEIMYA-L13
125594,3489200,-40.0,126260.0,,,4.0,-100.0,,,,,100.0,NotFound,62.0,,Unknown,,225.0,15.0,266.0,507.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,F,F,desktop,
125600,3489293,0.0,110987.0,,,17.0,-7.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,13.0,410.0,533.0,,,,,,,,New,NotFound,Mac,chrome 65.0,24.0,2560x1600,match_status:2,T,F,T,T,desktop,MacOS
125625,3489493,0.0,8262.0,0.0,0.0,6.0,-7.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,410.0,597.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1680x1050,match_status:2,T,T,T,T,desktop,Trident/7.0
125643,3489699,-5.0,92577.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,341.0,222.0,,,,,,,,Found,Found,Windows 10,chrome generic,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
125674,3489978,-10.0,132033.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,T,F,desktop,rv:57.0
125686,3490054,-5.0,40426.0,,,11.0,-8.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,12.0,337.0,549.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
125692,3490118,-5.0,43147.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,Found,64.0,-300.0,Found,Found,166.0,,312.0,484.0,,,,,,,,Found,Found,iOS 11.3.0,mobile safari generic,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
125717,3490262,-5.0,145426.0,0.0,0.0,-10.0,-11.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,15.0,417.0,563.0,,,,,,,,Found,Found,,Generic/Android 7.0,,,,F,F,T,F,mobile,rv:59.0
125759,3490566,-5.0,118904.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,-360.0,Found,Found,166.0,,548.0,299.0,,,,,,,,Found,Found,Mac OS X 10_13_4,safari generic,24.0,3360x2100,match_status:2,T,F,F,T,desktop,MacOS
125774,3490617,-5.0,76128.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,312.0,214.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1280x1024,match_status:1,T,F,T,F,desktop,Windows
125795,3490710,-5.0,220720.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,469.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,Windows
125814,3490862,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
125854,3491182,-5.0,368783.0,,,-11.0,-14.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,567.0,315.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,F,mobile,SM-G9600 Build/R16NW
125867,3491240,-5.0,139113.0,,,,,,,,,100.0,NotFound,52.0,-300.0,Found,NotFound,166.0,,410.0,597.0,,,,,,,,Found,NotFound,Windows 7,chrome generic,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
125936,3491793,0.0,215339.0,,,0.0,0.0,,,0.0,0.0,94.44000244140624,NotFound,,-360.0,New,NotFound,166.0,,177.0,337.0,,,,,,,,Found,Found,Mac OS X 10_13_1,safari generic,24.0,2560x1600,match_status:2,T,F,T,T,desktop,MacOS
125955,3491963,-10.0,119363.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,612.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,Windows
126121,3493070,-5.0,492700.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,178.0,277.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
126224,3493612,-5.0,343871.0,0.0,0.0,-10.0,-24.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,13.0,417.0,612.0,,,,,,,,Found,Found,,chrome generic for android,,,,F,F,T,F,mobile,SM-J700M Build/MMB29K
126232,3493669,-25.0,52394.0,,,0.0,-13.0,,,0.0,0.0,95.16000366210938,NotFound,64.0,,Unknown,,225.0,15.0,153.0,563.0,,,,,,,,Found,Found,,safari generic,,,,F,F,F,F,desktop,
126281,3493929,-5.0,45574.0,0.0,0.0,18.0,-30.0,,,0.0,-12.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,15.0,410.0,299.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1366x768,match_status:2,T,F,T,T,desktop,Trident/7.0
126304,3494009,-20.0,220299.0,,,0.0,-1.0,,,0.0,0.0,95.16000366210938,NotFound,64.0,,New,NotFound,225.0,,176.0,595.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,SM-G900M Build/LRX21T
126327,3494141,-15.0,556238.0,0.0,0.0,1.0,-4.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,563.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Windows
126338,3494179,-5.0,57644.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,,215.0,600.0,,,,,,,,New,NotFound,Mac OS X 10_13_4,safari generic,24.0,1366x768,match_status:2,T,F,F,T,desktop,MacOS
126344,3494220,-20.0,455100.0,,,-3.0,-25.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,15.0,417.0,563.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
126362,3494357,-5.0,158864.0,,,0.0,-10.0,,,,,100.0,NotFound,64.0,-480.0,New,NotFound,166.0,12.0,321.0,222.0,,,,,,,,New,NotFound,iOS 11.2.5,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
126379,3494449,-5.0,169067.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,271.0,507.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,Windows
126409,3494581,-5.0,146584.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-360.0,New,NotFound,166.0,13.0,312.0,280.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
126410,3494601,-5.0,245174.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,15.0,290.0,325.0,,,,,,,,Found,Found,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-G610M Build/MMB29K
126425,3494733,-10.0,140417.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,266.0,469.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,PULP 4G Build/LMY47V
126440,3494775,-5.0,113369.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,Found,52.0,-480.0,Found,Found,166.0,,410.0,222.0,,,,,,,,Found,Found,Windows 10,firefox 59.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
126466,3494923,-10.0,40826.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Windows
126477,3494986,-10.0,49830.0,0.0,0.0,4.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,484.0,325.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Windows
126480,3494998,-5.0,101234.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,193.0,500.0,,,,,,,,New,NotFound,Windows 10,chrome generic,24.0,3840x2160,match_status:2,T,F,T,F,desktop,Windows
126481,3495005,-10.0,76744.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Windows
126483,3495014,-5.0,50116.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,548.0,161.0,,,,,,,,Found,Found,Windows 10,firefox 59.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
126543,3495285,-10.0,36868.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,153.0,563.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,Windows
126597,3495648,-5.0,287331.0,,,1.0,0.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,15.0,290.0,325.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,T,F,mobile,
126608,3495703,-20.0,92142.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,469.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,Windows
126631,3495831,-5.0,272915.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,427.0,507.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,Windows
126637,3495839,-5.0,450333.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome generic for android,,,,F,F,T,F,mobile,SM-G935F Build/NRD90M
126669,3495921,-5.0,187597.0,,,1.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,153.0,340.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,F,desktop,Windows
126711,3496250,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
126790,3496927,-20.0,187988.0,,,2.0,-11.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,176.0,325.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
126821,3497127,-21.0,33241.0,0.0,0.0,5.0,-28.0,-2.0,-32.0,0.0,0.0,100.0,Found,15.0,-300.0,Found,Found,166.0,12.0,317.0,535.0,252.0,14.0,IP_PROXY:TRANSPARENT,11.0,321.0,169.0,Found,Found,Found,iOS 11.3.0,mobile safari generic,32.0,2436x1125,,T,F,T,T,mobile,iOS Device
126823,3497137,-5.0,35216.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,390.0,489.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1280x720,match_status:2,T,F,T,F,desktop,Windows
126840,3497250,-20.0,468602.0,,,0.0,-6.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,271.0,595.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
126842,3497291,-5.0,143350.0,,,2.0,-19.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,312.0,222.0,,,,,,,,New,NotFound,Windows 7,chrome 65.0,24.0,1600x900,match_status:2,T,F,T,F,desktop,Windows
126878,3497612,-5.0,143422.0,,,8.0,-5.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,15.0,303.0,368.0,,,,,,,,New,NotFound,iOS 11.2.6,mobile safari generic,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
126944,3498161,-5.0,91051.0,,,8.0,-5.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,15.0,352.0,277.0,,,,,,,,New,NotFound,Mac OS X 10_12_3,safari generic,24.0,3360x2100,match_status:2,T,F,F,F,desktop,MacOS
127012,3498692,-5.0,53318.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,-360.0,Found,Found,166.0,,410.0,299.0,,,,,,,,Found,Found,Mac OS X 10_12_6,safari generic,24.0,2560x1600,match_status:2,T,F,F,T,desktop,MacOS
127027,3498799,-5.0,84224.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,529.0,600.0,,,,,,,,Found,Found,Windows 7,chrome generic,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
127058,3499069,-5.0,103528.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,529.0,549.0,,,,,,,,Found,Found,Windows 10,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
127064,3499100,-10.0,192790.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,15.0,266.0,305.0,,,,,,,,New,NotFound,,firefox 59.0,,,,F,F,T,F,desktop,Windows
127204,3499614,-5.0,833570.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,-480.0,Found,Found,166.0,,193.0,222.0,,,,,,,,Found,Found,iOS 11.2.6,mobile safari generic,32.0,2001x1125,match_status:1,T,F,F,F,mobile,iOS Device
127221,3499637,-10.0,755380.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,64.0,-480.0,Found,Found,166.0,,193.0,222.0,,,,,,,,Found,Found,iOS 11.3.0,mobile safari generic,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
127258,3499720,-5.0,8063.0,0.0,0.0,31.0,-26.0,,,0.0,0.0,100.0,Found,52.0,-480.0,Found,Found,166.0,15.0,410.0,394.0,,,,,,,,Found,Found,Windows 10,chrome generic,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
127291,3500007,-5.0,250563.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Moto G (4) Build/NPJS25.93-14-15
127306,3500120,-5.0,24207.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,Found,64.0,-360.0,Found,Found,166.0,,215.0,333.0,,,,,,,,Found,Found,Mac OS X 10_13_4,chrome generic,24.0,2560x1600,match_status:2,T,F,T,F,desktop,MacOS
127327,3500247,-15.0,,,,,,,,,,,NotFound,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
127349,3500366,-5.0,94551.0,0.0,-5.0,11.0,-35.0,,,0.0,-7.0,100.0,NotFound,52.0,,Found,Found,225.0,15.0,146.0,507.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Windows
127370,3500527,-5.0,214.0,2.0,0.0,0.0,0.0,,,2.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,215.0,533.0,,,,,,,,Found,Found,Windows 10,chrome generic,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
127385,3500623,-10.0,473736.0,0.0,0.0,-10.0,-33.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,567.0,315.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Moto G (5) Plus Build/NPNS25.137-92-8
127394,3500652,-5.0,137989.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-360.0,New,NotFound,166.0,,410.0,280.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
127434,3500885,-25.0,146623.0,,,1.0,-5.0,,,0.0,0.0,95.08000183105467,NotFound,63.0,,Unknown,,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,F,T,desktop,rv:11.0
127452,3500993,-45.0,108924.0,0.0,0.0,4.0,-25.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,15.0,417.0,612.0,,,,,,,,Found,Found,,chrome generic for android,,,,F,F,T,F,mobile,PRA-LX3 Build/HUAWEIPRA-LX3
127454,3501001,0.0,50352.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,166.0,,548.0,299.0,,,,,,,,New,NotFound,,chrome 64.0,,,match_status:2,F,F,T,T,desktop,
127482,3501178,-45.0,184345.0,,,0.0,-10.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,410.0,549.0,,,,,,,,New,NotFound,Windows 7,ie 11.0 for desktop,24.0,1280x720,match_status:2,T,F,T,T,desktop,Northwell
127509,3501381,-5.0,208451.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,102.0,563.0,,,,,,,,Found,Found,,chrome 65.0,,,,F,F,T,F,desktop,
127564,3501812,-5.0,71319.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-360.0,New,NotFound,166.0,,312.0,100.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
127631,3502133,0.0,3551.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,215.0,533.0,,,,,,,,Found,Found,Android 6.0.1,chrome 56.0 for android,32.0,1024x768,match_status:2,T,F,T,T,mobile,SM-T350 Build/MMB29M
127648,3502283,-5.0,448272.0,0.0,0.0,0.0,-24.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,13.0,266.0,563.0,,,,,,,,Found,Found,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-J200M Build/LMY47X
127680,3502435,0.0,46202.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-480.0,Found,Found,166.0,,312.0,222.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome generic,24.0,1280x800,match_status:2,T,F,T,T,desktop,MacOS
127714,3502611,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
127718,3502631,-5.0,115835.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,,193.0,500.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari generic,32.0,2436x1125,match_status:1,T,F,F,T,mobile,iOS Device
127751,3502838,-5.0,93498.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-480.0,New,NotFound,166.0,,548.0,222.0,,,,,,,,New,NotFound,Mac OS X 10_13_4,safari generic,24.0,2880x1800,match_status:2,T,F,F,F,desktop,MacOS
127802,3503040,-5.0,151267.0,,,0.0,-1.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,15.0,542.0,489.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari generic,32.0,2048x1536,match_status:1,T,F,F,F,mobile,iOS Device
127813,3503118,-10.0,10957.0,,,8.0,-25.0,22.0,-34.0,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,13.0,122.0,256.0,252.0,14.0,IP_PROXY:TRANSPARENT,15.0,321.0,102.0,Found,New,NotFound,iOS 11.3.0,mobile safari generic,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
127869,3503533,-5.0,97594.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,,613.0,178.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
127894,3503788,-5.0,140613.0,0.0,0.0,1.0,-13.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,15.0,176.0,595.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Windows
127912,3503894,-5.0,214727.0,,,3.0,-1.0,,,,,100.0,NotFound,64.0,-360.0,New,NotFound,166.0,15.0,352.0,214.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
127913,3503895,-5.0,228816.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,529.0,161.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for tablet,24.0,1366x767,match_status:2,T,F,T,T,desktop,Trident/7.0
127917,3503901,-25.0,59976.0,,,10.0,-27.0,9.0,-31.0,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,12.0,317.0,333.0,252.0,14.0,IP_PROXY:TRANSPARENT,15.0,321.0,119.0,Found,New,NotFound,iOS 11.3.0,mobile safari generic,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
127925,3503939,-5.0,394520.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,Windows
